date,n_equity_norm,t_equity_norm,combo_equity
2020-01-02,1.0,1.0,1.0
2020-01-03,1.0,1.0023591488112407,1.0011795744056204
2020-01-06,1.0,0.9992287038007455,0.9996161938513427
2020-01-07,1.0,1.013816285853417,1.0069128133307075
2020-01-08,1.0,1.0012548440035502,1.000674860296696
2020-01-09,1.0,1.0230223522695305,1.0115523099407697
2020-01-10,1.0,1.035349047181508,1.0176465544528686
2020-01-13,1.0,1.0399073076234717,1.0198867158968234
2020-01-14,1.0,1.0452952614264588,1.0225288275875712
2020-01-15,1.0,1.046368417863731,1.023053719182375
2020-01-16,1.0,1.053701943091128,1.0266387806819965
2020-01-17,1.0,1.0617236571520223,1.0305466233107654
2020-01-20,1.0,1.0598269849047237,1.0296261346474422
2020-01-21,1.0,1.060860715908171,1.0301282715398334
2020-01-22,1.0,1.0586560058718575,1.0290578510289703
2020-01-23,1.0,1.0387823706503807,1.019398849313723
2020-02-03,1.0,1.0433559880980257,1.0216429865339238
2020-02-04,1.0,1.0340928525706672,1.01710780508445
2020-02-05,1.0,1.0340928525706672,1.01710780508445
2020-02-06,1.0,1.0436851763387942,1.0218251896738537
2020-02-07,1.0,1.0447862585466337,1.022364199694011
2020-02-10,1.0,1.0491191349014382,1.0244841441470587
2020-02-11,1.0,1.0752933219517913,1.0372639318408297
2020-02-12,1.0,1.0941193120911288,1.0463440219679034
2020-02-13,1.0,1.1366763643857123,1.0666934101785486
2020-02-14,1.0,1.101463744557005,1.0501710865412908
2020-02-17,1.0,1.0950641878209775,1.0471203145644248
2020-02-18,1.0,1.0688900007706246,1.0346061974549197
2020-02-19,1.0,1.0585876435509116,1.0296202388341893
2020-02-20,1.0,1.0681953762633396,1.0342926512273865
2020-02-21,1.0,1.0536097922623193,1.0272313201818961
2020-02-24,1.0,1.0389692532848684,1.0200943230258195
2020-02-25,1.0,1.0468556085099316,1.0239658650223786
2020-02-26,1.0,1.0223932744411217,1.0120021353247899
2020-02-27,1.0,1.0242965779033195,1.012944114901567
2020-02-28,1.0,0.9845820484806502,0.9933069318226565
2020-03-02,1.0,0.9931164660269536,0.9976119545076089
2020-03-03,1.0,0.9905200079651715,0.9963078488511122
2020-03-04,1.0,0.9905200079651715,0.9963078488511122
2020-03-05,1.0,0.9909443284992827,0.9965212488204032
2020-03-06,1.0,0.9888227258287263,0.9954544774176315
2020-03-09,1.0,0.982033597282946,0.992037146771738
2020-03-10,1.0,0.9858524820899475,0.9939660398352083
2020-03-11,1.0,0.9828822383511685,0.9924686954251599
2020-03-12,1.0,0.9811849562147235,0.9916117772095292
2020-03-13,1.0,0.9867011231581699,0.9943991701834684
2020-03-16,1.0,0.9892000506996501,0.995658382023444
2020-03-17,1.0,0.9892000506996501,0.995658382023444
2020-03-18,1.0,0.9892000506996501,0.995658382023444
2020-03-19,1.0,0.9892000506996501,0.995658382023444
2020-03-20,1.0,0.9892000506996501,0.995658382023444
2020-03-23,1.0,0.9892000506996501,0.995658382023444
2020-03-24,1.0,0.9892000506996501,0.995658382023444
2020-03-25,1.0,0.9892000506996501,0.995658382023444
2020-03-26,1.0,0.9892000506996501,0.995658382023444
2020-03-27,1.0,0.9892000506996501,0.995658382023444
2020-03-30,1.0,0.9892000506996501,0.995658382023444
2020-03-31,1.0,0.9892000506996501,0.995658382023444
2020-04-01,1.0,0.9892000506996501,0.995658382023444
2020-04-02,1.0,0.9892000506996501,0.995658382023444
2020-04-03,1.0,0.9892000506996501,0.995658382023444
2020-04-07,1.0,0.9892000506996501,0.995658382023444
2020-04-08,1.0,0.9892000506996501,0.995658382023444
2020-04-09,1.0,0.9892000506996501,0.995658382023444
2020-04-10,1.0,0.9892000506996501,0.995658382023444
2020-04-13,1.0,0.9892000506996501,0.995658382023444
2020-04-14,1.0,0.9892000506996501,0.995658382023444
2020-04-15,1.0,0.9892000506996501,0.995658382023444
2020-04-16,1.0,0.9892000506996501,0.995658382023444
2020-04-17,1.0,0.9892000506996501,0.995658382023444
2020-04-20,1.0,0.9888679629385159,0.995491254068534
2020-04-21,1.0,0.9848837321181084,0.9934857957644143
2020-04-22,1.0,0.9863768075844068,0.9942388538256851
2020-04-23,1.0,0.990193414419478,0.9961623676269153
2020-04-24,1.0,0.9882692617226656,0.9951944918168868
2020-04-27,1.0,0.9980064527381758,1.0000972036787903
2020-04-28,1.0,1.0033185095357098,1.0027587962638989
2020-04-29,1.0,1.0137587338994856,1.0079759963435573
2020-04-30,1.0,1.0151197256035276,1.0086526104742293
2020-05-06,1.0,1.0151778839775063,1.0086815044038098
2020-05-07,1.0,1.0155945862337212,1.0088885222404478
2020-05-08,1.0,1.0240209588421936,1.0130738884899546
2020-05-11,1.0,1.0164797906819074,1.009343613007832
2020-05-12,1.0,1.0062196120599545,1.004249539394504
2020-05-13,1.0,1.0072962433696626,1.0047868010836587
2020-05-14,1.0,0.9928358319957203,0.9975746077580031
2020-05-15,1.0,0.9979529870592966,1.0001453973039054
2020-05-18,1.0,1.005792878419985,1.0040739547416964
2020-05-19,1.0,1.0240780818840696,1.0132009315524098
2020-05-20,1.0,1.0178515931001946,1.010120754196931
2020-05-21,1.0,1.015704701080244,1.0090554612794407
2020-05-22,1.0,0.9925260857277578,0.9975420221954987
2020-05-25,1.0,1.0127400749011706,1.0077000945759838
